row_id,source,source_job_id,url,company_name,title_clean,pred_normalized_title,pred_role_family,pred_location_type,pred_city,pred_country,location_clean,evidence_snippet,target_normalized_title,target_role_family,target_location_type,target_country,qa_status,qa_notes
793,greenhouse,5693691004,https://job-boards.greenhouse.io/grafanalabs/jobs/5693691004,grafanalabs,Senior Backend Engineer - Grafana k6 | Sweden | Remote,backend_engineer,backend,remote,,SE,Sweden (Remote),"Grafana Labs is a remote-first, open-source powerhouse. | There are more than 20M users of Grafana, the open source visualization tool, around the globe, monitoring everything from beehives to climate change in the Alps.",,,,,,
794,greenhouse,5785653004,https://job-boards.greenhouse.io/grafanalabs/jobs/5785653004,grafanalabs,Senior Backend Engineer - Grafana k6 | UK | Remote,backend_engineer,backend,remote,,GB,United Kingdom (Remote),"Grafana Labs is a remote-first, open-source powerhouse. | &nbsp; This is a remote opportunity and we would be interested in applicants in the UK.",,,,,,
795,greenhouse,5799745004,https://job-boards.greenhouse.io/grafanalabs/jobs/5799745004,grafanalabs,Senior Backend Engineer - Mimir | Canada | Remote,backend_engineer,backend,remote,,CA,Canada (Remote),"Grafana Labs is a remote-first, open-source powerhouse. | Grafana Labs also helps more than 3,000 companies -- including Bloomberg, JPMorgan Chase, and eBay -- manage their observability strategies with the Grafana LGTM Stack, which can be run fully managed with Grafana Cloud or self-managed with the Grafana Enterprise Stack , both featuring scalable metrics ( Grafana Mimir ), logs ( Grafana Loki ), and traces ( Graf",,,,,,
796,greenhouse,5783167004,https://job-boards.greenhouse.io/grafanalabs/jobs/5783167004,grafanalabs,Senior Backend Engineer | Mimir OSS | Germany | Remote,backend_engineer,backend,remote,,DE,Germany (Remote),"Grafana Labs is a remote-first, open-source powerhouse. | The instantly recognizable dashboards have been spotted everywhere from a NASA launch and Minecraft HQ to Wimbledon and the Tour de France.",,,,,,
797,greenhouse,5783159004,https://job-boards.greenhouse.io/grafanalabs/jobs/5783159004,grafanalabs,Senior Backend Engineer | Mimir OSS | Spain | Remote,backend_engineer,backend,remote,,ES,Spain (Remote),"Grafana Labs is a remote-first, open-source powerhouse. | There are more than 20M users of Grafana, the open source visualization tool, around the globe, monitoring everything from beehives to climate change in the Alps.",,,,,,
798,greenhouse,5783162004,https://job-boards.greenhouse.io/grafanalabs/jobs/5783162004,grafanalabs,Senior Backend Engineer | Mimir OSS | Sweden | Remote,backend_engineer,backend,remote,,SE,Sweden (Remote),"Grafana Labs is a remote-first, open-source powerhouse. | There are more than 20M users of Grafana, the open source visualization tool, around the globe, monitoring everything from beehives to climate change in the Alps.",,,,,,
799,greenhouse,5783164004,https://job-boards.greenhouse.io/grafanalabs/jobs/5783164004,grafanalabs,Senior Backend Engineer | Mimir OSS | United Kingdom | Remote,backend_engineer,backend,remote,,GB,United Kingdom (Remote),"Grafana Labs is a remote-first, open-source powerhouse. | This is a remote opportunity and we would be interested in applicants based in Spain, Germany, the UK or Sweden at this time.",,,,,,
800,greenhouse,5799744004,https://job-boards.greenhouse.io/grafanalabs/jobs/5799744004,grafanalabs,Senior Backend Engineer - Mimir | USA | Remote,backend_engineer,backend,remote,,US,United States (Remote),"Grafana Labs is a remote-first, open-source powerhouse. | There are more than 20M users of Grafana, the open source visualization tool, around the globe, monitoring everything from beehives to climate change in the Alps.",,,,,,
801,greenhouse,5765822004,https://job-boards.greenhouse.io/grafanalabs/jobs/5765822004,grafanalabs,Senior Deal Manager | Netherlands | Remote,manager,operations,remote,,NL,Netherlands (Remote),"Grafana Labs is a remote-first, open-source powerhouse. | We believe in shared outcomes—RSUs help us stay aligned and invested as we scale globally.&nbsp; #LI-Remote *Compensation ranges are country specific.",,,,,,
802,greenhouse,5763972004,https://job-boards.greenhouse.io/grafanalabs/jobs/5763972004,grafanalabs,Senior Deal Manager | UK | Remote,manager,operations,remote,,GB,United Kingdom (Remote),"Grafana Labs is a remote-first, open-source powerhouse. | We believe in shared outcomes—RSUs help us stay aligned and invested as we scale globally.&nbsp; #LI-Remote *Compensation ranges are country specific.",,,,,,
803,greenhouse,5798970004,https://job-boards.greenhouse.io/grafanalabs/jobs/5798970004,grafanalabs,Senior Engagement Manager | USA | Remote,manager,operations,remote,,US,United States (Remote),"Grafana Labs is a remote-first, open-source powerhouse. | There are more than 20M users of Grafana, the open source visualization tool, around the globe, monitoring everything from beehives to climate change in the Alps.",,,,,,
804,greenhouse,5813621004,https://job-boards.greenhouse.io/grafanalabs/jobs/5813621004,grafanalabs,Senior Engineering Manager - Platform Metal | Germany | Remote,software_engineer,software_engineering,remote,,DE,Germany (Remote),"Grafana Labs is a remote-first, open-source powerhouse. | The instantly recognizable dashboards have been spotted everywhere from a NASA launch and Minecraft HQ to Wimbledon and the Tour de France.",,,,,,
805,greenhouse,5813620004,https://job-boards.greenhouse.io/grafanalabs/jobs/5813620004,grafanalabs,Senior Engineering Manager - Platform Metal | Spain | Remote,software_engineer,software_engineering,remote,,ES,Spain (Remote),"Grafana Labs is a remote-first, open-source powerhouse. | There are more than 20M users of Grafana, the open source visualization tool, around the globe, monitoring everything from beehives to climate change in the Alps.",,,,,,
806,greenhouse,5813618004,https://job-boards.greenhouse.io/grafanalabs/jobs/5813618004,grafanalabs,Senior Engineering Manager - Platform Metal | Sweden | Remote,software_engineer,software_engineering,remote,,SE,Sweden (Remote),"Grafana Labs is a remote-first, open-source powerhouse. | There are more than 20M users of Grafana, the open source visualization tool, around the globe, monitoring everything from beehives to climate change in the Alps.",,,,,,
807,greenhouse,5813622004,https://job-boards.greenhouse.io/grafanalabs/jobs/5813622004,grafanalabs,Senior Engineering Manager - Platform Metal | UK | Remote,software_engineer,software_engineering,remote,,GB,United Kingdom (Remote),"Grafana Labs is a remote-first, open-source powerhouse. | This is a remote position.",,,,,,
808,greenhouse,5799188004,https://job-boards.greenhouse.io/grafanalabs/jobs/5799188004,grafanalabs,"Senior Enterprise Account Executive, Acquisition | Germany | Remote",account_executive,sales,remote,,DE,Germany (Remote),"Grafana Labs is a remote-first, open-source powerhouse. | The instantly recognizable dashboards have been spotted everywhere from a NASA launch and Minecraft HQ to Wimbledon and the Tour de France.",,,,,,
809,greenhouse,5601839004,https://job-boards.greenhouse.io/grafanalabs/jobs/5601839004,grafanalabs,"Senior Enterprise Account Executive, Acquisition | L.A. or Bay Area | Remote",account_executive,sales,remote,,US,United States (Remote),"Grafana Labs is a remote-first, open-source powerhouse. | There are more than 20M users of Grafana, the open source visualization tool, around the globe, monitoring everything from beehives to climate change in the Alps.",,,,,,
810,greenhouse,5592708004,https://job-boards.greenhouse.io/grafanalabs/jobs/5592708004,grafanalabs,"Senior Enterprise Account Executive, Growth | Sweden | Remote",account_executive,sales,remote,,SE,Sweden (Remote),"Grafana Labs is a remote-first, open-source powerhouse. | There are more than 20M users of Grafana, the open source visualization tool, around the globe, monitoring everything from beehives to climate change in the Alps.",,,,,,
811,greenhouse,5800335004,https://job-boards.greenhouse.io/grafanalabs/jobs/5800335004,grafanalabs,Senior Field Engineer | Germany | Remote,software_engineer,software_engineering,remote,,DE,Germany (Remote),"Grafana Labs is a remote-first, open-source powerhouse. | The instantly recognizable dashboards have been spotted everywhere from a NASA launch and Minecraft HQ to Wimbledon and the Tour de France.",,,,,,
812,greenhouse,5800332004,https://job-boards.greenhouse.io/grafanalabs/jobs/5800332004,grafanalabs,Senior Field Engineer | UK | Remote,software_engineer,software_engineering,remote,,GB,United Kingdom (Remote),"Grafana Labs is a remote-first, open-source powerhouse. | Performance and capacity: Load testing, capacity planning, bottleneck analysis, and cost/performance optimization.",,,,,,
813,greenhouse,5802599004,https://job-boards.greenhouse.io/grafanalabs/jobs/5802599004,grafanalabs,Senior GTM Enablement Manager | EMEA | Remote,manager,operations,remote,,GB,EMEA (Remote),"Grafana Labs is a remote-first, open-source powerhouse. | Bonus Points For: Confident and competent in leveraging AI tools to drive efficiency We are a remote first company, so you should be experienced and skilled at working remotely with an international team We’re a high growth company, so your job duties will be varied and complex and will require strong judgment, collaboration, and leadership Compensation &amp; ",,,,,,
814,greenhouse,5797491004,https://job-boards.greenhouse.io/grafanalabs/jobs/5797491004,grafanalabs,Senior GTM Enablement Manager | EMEA | Remote,manager,operations,remote,,DE,Germany (Remote),"Grafana Labs is a remote-first, open-source powerhouse. | The instantly recognizable dashboards have been spotted everywhere from a NASA launch and Minecraft HQ to Wimbledon and the Tour de France.",,,,,,
815,greenhouse,5793598004,https://job-boards.greenhouse.io/grafanalabs/jobs/5793598004,grafanalabs,Senior GTM Enablement Manager | EMEA | Remote,manager,operations,remote,,NL,Netherlands (Remote),"Grafana Labs is a remote-first, open-source powerhouse. | Bonus Points For: Confident and competent in leveraging AI tools to drive efficiency We are a remote first company, so you should be experienced and skilled at working remotely with an international team We’re a high growth company, so your job duties will be varied and complex and will require strong judgment, collaboration, and leadership Compensation &amp; ",,,,,,
816,greenhouse,5793596004,https://job-boards.greenhouse.io/grafanalabs/jobs/5793596004,grafanalabs,Senior GTM Enablement Manager | EMEA | Remote,manager,operations,remote,,GB,United Kingdom (Remote),"Grafana Labs is a remote-first, open-source powerhouse. | Bonus Points For: Confident and competent in leveraging AI tools to drive efficiency We are a remote first company, so you should be experienced and skilled at working remotely with an international team We’re a high growth company, so your job duties will be varied and complex and will require strong judgment, collaboration, and leadership Compensation &amp; ",,,,,,
